usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-f0245061,S-5777357f,2021-02-10,feature_24,7,220,1,False
U-3427be02,S-293fc3f2,2023-06-03,feature_6,6,2812,0,False
U-6a0f219a,S-5824e333,2023-09-06,feature_26,7,568,0,False
U-b9a35680,S-1d7c2183,2023-01-30,feature_12,10,1475,0,False
U-031648a3,S-da17cefc,2022-06-06,feature_27,10,626,0,False
U-deefe231,S-f2050e75,2021-04-30,feature_1,8,576,0,False
U-4554947b,S-eef65713,2023-01-04,feature_5,6,4244,0,False
U-d4483138,S-ae3527dd,2021-04-15,feature_37,12,10916,0,True
U-d65d1988,S-a1a503f7,2021-01-17,feature_16,6,1005,1,False
U-0356ace0,S-8bed47b2,2023-10-08,feature_37,7,1458,0,False
U-58210a74,S-3e59a262,2022-01-11,feature_17,8,12696,1,False
U-e28cf598,S-2c2fe185,2021-09-13,feature_34,10,2007,0,False
U-1ecd7e63,S-d1ff2e70,2022-08-19,feature_10,12,1711,0,False
U-787e5b71,S-2498583a,2023-08-17,feature_23,3,2339,0,False
U-b915de36,S-46bc791b,2021-02-15,feature_27,12,11876,0,False
U-f7ca66e1,S-dee8ab13,2022-07-09,feature_25,10,256,0,False
U-cb064df5,S-d0c249da,2024-03-09,feature_26,11,1672,0,False
U-fb2ae32d,S-341ed861,2024-08-11,feature_22,7,3442,0,False
U-460cff19,S-db8e5034,2024-04-26,feature_35,13,222,0,False
U-2b67e162,S-ad2496ee,2021-10-25,feature_7,6,2552,0,False
U-89ac4eac,S-7175e990,2021-04-25,feature_20,7,530,0,False
U-a36a08c4,S-25b8388c,2023-09-03,feature_11,8,3426,0,False
U-e2db052c,S-b25c2bc4,2024-01-06,feature_27,10,708,0,False
U-1fab601b,S-0973a407,2023-11-21,feature_8,11,11405,0,False
U-edc0720f,S-58d49ebe,2021-12-01,feature_11,8,2436,0,False
U-2e30302d,S-717e56bc,2022-11-08,feature_34,8,3819,0,False
U-e97d8f53,S-ea73f82a,2023-03-13,feature_24,5,3693,1,False
U-33fb53fe,S-d9290434,2022-09-20,feature_35,9,36,1,False
U-49174d0e,S-af9336b8,2022-04-12,feature_8,10,1673,0,False
U-a95b0009,S-f38fc208,2021-07-01,feature_36,9,761,0,False
U-39af8d11,S-6e94b928,2023-09-20,feature_11,9,528,0,True
U-51cc213b,S-25c1a9cc,2021-01-02,feature_16,9,96,0,False
U-96004114,S-39f0cb30,2022-08-16,feature_25,2,660,0,False
U-c93ff338,S-1e8aae3c,2023-07-31,feature_34,12,48,0,False
U-f5104cda,S-03344745,2023-03-14,feature_34,5,995,3,False
U-c887ea84,S-a963139b,2021-07-01,feature_17,8,565,0,True
U-81ae8fda,S-784556c8,2023-09-20,feature_2,8,3321,1,False
U-c0781c3f,S-eea10ff4,2023-12-09,feature_26,5,1477,0,False
U-03b1cdbb,S-b666527b,2022-12-01,feature_34,9,7399,0,False
U-39b20cc7,S-0044c493,2024-11-08,feature_29,2,1905,1,False
U-a52da151,S-6bc894cd,2021-03-15,feature_35,10,859,0,False
U-2189a9ce,S-f75e87bf,2021-09-06,feature_23,7,2396,0,False
U-9d0766ec,S-23edcbf3,2021-09-16,feature_32,9,3626,0,True
U-aa3c8089,S-9ea4e522,2024-02-11,feature_28,12,2583,0,False
U-4d384f3c,S-cfa208fe,2024-05-25,feature_6,6,7066,0,False
U-bfcd410a,S-9c963909,2024-11-03,feature_24,9,1072,0,True
U-8909645b,S-a40475af,2023-03-22,feature_36,7,6298,0,False
U-eb8cdc96,S-5266e45b,2024-02-17,feature_18,11,568,0,False
U-b13e76df,S-bb3886b1,2021-11-23,feature_20,9,2113,0,False
U-d36d3af4,S-b68ea6e8,2022-10-17,feature_22,8,6728,0,False
U-05d93161,S-9233dca8,2023-12-03,feature_19,4,10855,0,True
U-12147046,S-64eb884e,2024-03-25,feature_36,5,450,0,False
U-024f1675,S-4c502195,2022-01-11,feature_15,7,1717,0,False
U-8efda90c,S-6e305f97,2022-09-22,feature_7,8,4875,0,True
U-ec7e3f60,S-3e811dfe,2022-07-26,feature_22,10,3826,0,False
U-b5af794b,S-edc0d094,2023-01-12,feature_4,12,68,0,False
U-d98dfc4d,S-affec0f6,2021-05-29,feature_40,12,988,0,False
U-841b3f72,S-00feb641,2022-05-15,feature_37,10,5026,0,False
U-ef6e0059,S-1d4affc9,2022-02-27,feature_24,15,2708,0,False
U-84f122d0,S-e9bf38cc,2023-11-28,feature_9,8,2138,0,False
U-1ea774a0,S-25b8388c,2024-06-11,feature_9,7,1396,0,False
U-46e8b6c0,S-4616ce11,2023-05-01,feature_21,11,1469,0,False
U-e2a2c04c,S-123cddf9,2024-04-15,feature_22,9,11641,0,False
U-6a35d0ef,S-51039b3f,2024-01-15,feature_27,13,293,0,False
U-06f8a74c,S-be0b0fee,2023-06-29,feature_38,9,1528,1,False
U-a8f1edd2,S-5b68e2fa,2022-06-13,feature_33,8,1029,0,False
U-96d9fb3c,S-e2c55a7d,2023-05-08,feature_39,13,1457,0,True
U-54fca63c,S-9b3b2c6a,2023-06-17,feature_15,8,3865,0,False
U-33150143,S-003aa937,2021-06-11,feature_27,10,5519,3,False
U-42b0ca60,S-d7c9187a,2024-12-15,feature_2,9,6707,0,False
U-642f8650,S-319bdf32,2022-05-18,feature_31,11,1742,0,False
U-d25330b2,S-713b493c,2023-04-16,feature_21,8,1627,0,False
U-ab1b00d8,S-52f43f1f,2023-10-24,feature_11,6,5252,3,False
U-d2574a05,S-b33c55be,2022-11-11,feature_2,4,1345,1,False
U-c911b1b5,S-bc50fc41,2021-06-14,feature_3,10,4996,0,False
U-5e5a8324,S-fa21fb3f,2023-08-02,feature_36,7,745,0,False
U-cb90295b,S-eb37e078,2021-04-16,feature_9,8,5646,0,False
U-0f25068f,S-bfe4b66f,2021-08-21,feature_8,10,1315,0,False
U-28ee4df1,S-39b46cd5,2021-11-29,feature_22,10,1803,0,False
U-ab798996,S-57024332,2024-11-19,feature_40,7,4941,0,False
U-de0bb01c,S-c7a944fb,2021-05-20,feature_34,8,3637,0,False
U-7bc698a5,S-e87b76ec,2022-08-18,feature_40,4,2746,0,False
U-d60964b1,S-890721cc,2023-03-22,feature_24,13,336,0,False
U-ecfde44e,S-f3626d2d,2024-12-25,feature_19,7,3353,0,False
U-41096852,S-ce43d6c4,2024-05-02,feature_4,9,995,0,False
U-2672a463,S-5d9cba15,2024-08-26,feature_1,13,4003,0,False
U-07c3df46,S-dae2315e,2022-10-27,feature_31,13,824,0,False
U-61f1c1b7,S-a15582ee,2024-09-18,feature_15,8,134,0,True
U-6b469339,S-0ac8beac,2022-04-10,feature_13,7,3230,0,True
U-a6b8be23,S-72baef30,2024-04-16,feature_22,10,210,0,True
U-aaf71657,S-ea5870c9,2022-01-02,feature_7,11,3220,2,False
U-4529ce14,S-6e5af54b,2024-12-05,feature_25,6,573,2,False
U-6c3a3353,S-a6559251,2021-12-27,feature_24,11,1627,0,False
U-7db92d95,S-8e0bc221,2024-05-09,feature_4,3,344,0,False
U-cf945224,S-610fec3b,2022-09-12,feature_3,5,1922,1,False
U-0d55b6aa,S-c5a0bf6c,2021-12-13,feature_5,7,1064,0,False
U-1f466632,S-fdd0931d,2023-12-03,feature_26,18,4434,1,False
U-78ac8331,S-039a196e,2024-05-06,feature_30,14,4088,0,False
U-c0503a8c,S-9b1eae27,2021-06-26,feature_19,12,4030,0,False
U-91f9b205,S-4ebfa109,2024-09-21,feature_31,5,2526,0,False
U-4f239658,S-4fa818a6,2021-03-14,feature_27,11,893,0,False
U-8edc79bf,S-1230ecae,2023-03-24,feature_11,9,701,0,False
U-417daa16,S-2639348f,2022-04-23,feature_4,7,3851,0,False
U-f199f29d,S-86f823cd,2022-03-24,feature_39,12,342,0,True
U-9010ed79,S-2183f287,2021-01-25,feature_17,8,149,0,False
U-b0fc5b98,S-2c360adc,2024-09-30,feature_2,9,2536,0,False
U-1dc27edf,S-c5c9686b,2022-07-22,feature_6,13,1513,1,False
U-53208c80,S-ad1fa9e1,2022-11-15,feature_38,6,2747,0,False
U-9cd00d4a,S-09b47e58,2021-03-07,feature_2,6,90,0,False
U-8d582789,S-c5317b88,2023-04-24,feature_14,10,5446,0,False
U-dbadec22,S-3867bcc2,2023-10-29,feature_26,7,3598,0,False
U-dbf84fde,S-14dfdbcd,2023-03-29,feature_7,4,3024,0,True
U-eb9ce3c4,S-31666472,2023-02-02,feature_9,4,6135,0,True
U-d8a5fbcb,S-db66ed43,2021-02-10,feature_19,10,4983,0,False
U-ca7eb57c,S-5ef29ccd,2021-10-08,feature_38,15,325,0,True
U-edfc3276,S-e0047262,2024-01-16,feature_25,8,279,0,False
U-38052b63,S-050ff951,2023-03-24,feature_32,10,1776,0,False
U-01c29d3a,S-c9e2173f,2023-05-30,feature_4,7,2090,0,False
U-759b256d,S-925b9495,2022-08-03,feature_6,14,4705,0,False
U-6bb15d5d,S-970e875f,2021-04-29,feature_29,9,1909,0,False
U-345c16f3,S-a27b30ba,2023-05-10,feature_8,7,8467,0,False
U-23d36e68,S-5c58c439,2024-03-05,feature_21,11,12696,0,False
U-b04f2164,S-93f6c2dd,2023-01-31,feature_24,11,2434,0,True
U-e575cc13,S-8fa992cd,2021-08-25,feature_21,13,1648,0,False
U-dde45f54,S-ab682114,2024-05-29,feature_7,6,447,1,False
U-dbbb2f09,S-7ec74701,2024-10-21,feature_8,10,768,1,False
U-6d864b6c,S-b391aa3f,2022-06-09,feature_12,7,4176,0,False
U-40dda8f7,S-e074cf02,2024-10-27,feature_25,8,482,0,False
U-73370f4b,S-75fa7b70,2021-03-01,feature_7,6,16,0,False
U-f5b4b1fc,S-b1571e81,2023-07-25,feature_20,5,8945,0,False
U-47696340,S-c2743fa5,2024-01-09,feature_13,11,4048,0,False
U-af69529c,S-e699430e,2021-05-22,feature_26,10,262,1,False
U-e3be9e23,S-441a73d9,2021-01-12,feature_21,9,890,0,False
U-7923ed47,S-877b1cf6,2022-12-06,feature_14,14,116,0,False
U-7a1621f1,S-3f2356e6,2021-07-01,feature_4,9,789,0,False
U-59ad14e5,S-ba00a101,2023-01-27,feature_5,8,3114,0,False
U-83709411,S-39b40bdd,2022-02-21,feature_27,9,5894,0,False
U-9f41a0cf,S-e1e0983f,2023-09-22,feature_33,12,2495,0,False
U-a9e981f3,S-623c832c,2023-01-08,feature_21,7,4066,0,False
U-ddd88960,S-63a1d22a,2024-10-09,feature_27,7,4345,0,True
U-b0b3a30c,S-1b8b308b,2023-03-07,feature_14,9,605,0,False
U-49e43aa7,S-16770a56,2024-07-31,feature_18,5,1410,0,False
U-5881d00e,S-44757b6f,2022-01-25,feature_11,18,12,0,False
U-e970f80d,S-7f14972f,2023-11-01,feature_16,8,3135,0,False
U-65fdc2ee,S-9a8875b7,2024-06-07,feature_29,4,3835,0,False
U-379d2010,S-c2c6f602,2023-10-14,feature_18,3,5211,0,True
U-62713f82,S-90793834,2021-11-18,feature_40,7,4749,0,False
U-696e91aa,S-47920c3c,2022-05-14,feature_10,19,12696,0,False
U-05ee4c17,S-d1841647,2021-06-11,feature_14,7,845,0,False
U-9bcbb195,S-e44e6352,2024-05-18,feature_5,12,3440,0,False
U-792a39ed,S-9b392914,2024-06-13,feature_13,15,919,0,False
U-aee91671,S-20235448,2024-06-14,feature_2,7,479,0,False
U-9059dff0,S-7bad9762,2024-06-16,feature_3,13,3938,0,False
U-807102ed,S-32b3d731,2023-04-14,feature_28,13,2701,0,False
U-6246a53b,S-c66d2190,2021-06-15,feature_25,9,2138,1,False
U-de96c4a4,S-a44443c4,2024-06-28,feature_15,7,6163,0,False
U-3e21fbae,S-9d1d4667,2022-04-23,feature_22,11,160,0,False
U-dfe608bd,S-2eef9fc6,2024-07-16,feature_30,10,840,0,False
U-ec48fad5,S-b1b6207e,2021-03-17,feature_38,3,1272,0,False
U-64d1c0f6,S-464eab44,2024-08-16,feature_33,7,2771,0,False
U-3d5e3de3,S-d456149b,2022-04-21,feature_5,8,1188,0,False
U-e803c241,S-4ad938d7,2024-12-16,feature_3,9,4607,0,False
U-963d822f,S-2cb4a422,2022-03-24,feature_21,12,4067,0,False
U-543bcdae,S-55c75e1f,2021-12-17,feature_22,9,3071,0,False
U-9a8adcd6,S-129ec215,2022-12-05,feature_19,8,2448,0,False
U-ecd77839,S-6f366826,2021-08-18,feature_6,16,4276,1,False
U-bfa1377f,S-df0c05fd,2021-06-02,feature_2,3,2405,0,False
U-8fcb10e2,S-25efafe3,2024-03-23,feature_37,12,2562,0,False
U-64686082,S-6d7bb685,2021-08-25,feature_10,13,8020,0,False
U-afb8ada3,S-37cbccda,2023-12-04,feature_9,14,353,0,False
U-d902c84d,S-1694e04a,2022-12-13,feature_10,11,5621,0,False
U-fc8a7d20,S-15bed842,2022-12-16,feature_34,14,578,0,False
U-1dde2c7f,S-cfed81ec,2024-08-02,feature_24,10,1976,0,False
U-31b69a5e,S-87b44d9d,2022-12-09,feature_38,12,1043,0,False
U-8b092d34,S-72119816,2023-02-19,feature_36,7,2187,1,False
U-79169ceb,S-d7d7e21f,2023-03-18,feature_7,11,1591,0,False
U-86df0b58,S-ac8c9b37,2021-04-07,feature_19,8,2923,0,False
U-e7667d32,S-66022a48,2023-10-03,feature_36,11,9219,0,False
U-9d70c43d,S-7f66d07a,2022-03-06,feature_9,11,1832,0,False
U-3f70f1a5,S-c10a32e3,2023-12-07,feature_16,11,59,0,False
U-3fbb4050,S-750c1dab,2024-04-07,feature_14,7,6765,0,True
U-e6bd2496,S-848527b4,2023-01-12,feature_22,4,3204,0,False
U-89e5c731,S-f93c1b08,2022-01-27,feature_14,8,820,0,False
U-d7327a38,S-61273fed,2023-06-13,feature_23,11,21,1,False
U-62800a25,S-b0b4c0e4,2021-07-14,feature_14,9,6406,0,False
U-64fba5b5,S-8e69e372,2024-11-21,feature_22,6,4639,1,False
U-0daf4ba1,S-2bb32409,2022-03-10,feature_38,14,10759,0,False
U-afabccd3,S-f77687d9,2022-10-25,feature_25,5,3896,1,False
U-3ab639e4,S-08015a78,2021-05-24,feature_1,11,716,0,False
U-0c814724,S-7cdda6fb,2022-02-09,feature_25,7,7698,0,False
U-703bcf98,S-f6262c52,2022-12-07,feature_1,13,5318,0,False
U-89631b83,S-946f390a,2024-04-29,feature_34,8,1686,0,False
U-acc1c609,S-237deb4d,2022-09-26,feature_5,7,1355,0,True
U-be4bc7e1,S-935a746f,2024-02-09,feature_20,9,2252,0,False
U-2fc496d9,S-d0836a4d,2024-08-19,feature_17,11,7987,0,False
U-a339592c,S-ac0e8c7d,2024-07-29,feature_27,9,1483,0,False
U-a8fe3b45,S-d6f544b1,2022-07-01,feature_32,9,2795,0,False
U-c1cbbdea,S-91d141b7,2022-08-27,feature_30,9,3805,0,False
U-9685a471,S-b58061f2,2022-10-28,feature_33,4,12696,0,True
U-6151f3a2,S-cfed81ec,2023-07-28,feature_11,14,1978,0,True
U-a35da7ca,S-98784cf6,2024-01-31,feature_34,13,250,0,False
U-20874055,S-93e91232,2023-08-12,feature_30,3,1121,0,True
U-dd62b65d,S-be6b6658,2024-08-29,feature_4,4,3881,0,False
U-a61d3c4c,S-b1534086,2024-06-28,feature_38,9,3280,0,False
U-41f1f817,S-a02ee1f2,2022-10-29,feature_8,5,2107,0,False
U-9494b4b8,S-df278145,2021-07-27,feature_15,9,686,1,False
U-730bd39c,S-e32bb873,2022-03-09,feature_36,5,6653,1,False
U-568ad0b5,S-596bf24f,2023-03-07,feature_3,13,1358,0,False
U-787fa30c,S-336dce98,2021-02-21,feature_31,10,38,0,False
U-a8847a7b,S-5b641721,2023-01-11,feature_38,10,4811,0,False
U-6f463afb,S-75977f29,2022-07-19,feature_38,17,320,2,False
U-40e8ccb3,S-d5b4dea2,2024-10-17,feature_13,8,10584,0,True
U-72c2c44e,S-dc490697,2021-10-07,feature_27,7,4012,0,False
U-56df42ee,S-e7a16e9f,2023-07-28,feature_30,12,70,0,False
U-c7b94137,S-f9d93539,2022-02-01,feature_32,8,394,0,False
U-47cffd15,S-d2a9bc30,2021-11-26,feature_5,12,7599,0,False
U-73f86251,S-a29e5115,2024-02-23,feature_7,9,6,0,False
U-dc35d7e3,S-021cd4ce,2021-08-19,feature_4,8,1353,0,False
U-8f557d0f,S-e20b8d3d,2024-04-06,feature_11,7,7836,0,False
U-86d374db,S-15367bca,2024-09-18,feature_6,4,1706,0,False
U-ebc4f2e9,S-2233ddef,2022-11-20,feature_34,14,115,0,False
U-35cdda3a,S-5c71bcc0,2023-01-29,feature_25,12,2420,0,False
U-d0c47d9c,S-33adc19b,2021-09-23,feature_27,12,489,1,False
U-97e6cf0b,S-a1ed1ba0,2024-04-11,feature_21,8,14,1,True
U-f59d6a4b,S-8252650a,2021-05-19,feature_32,8,7581,0,False
U-b1aa366e,S-c029079d,2021-04-09,feature_1,9,5615,0,False
U-3a2a4c53,S-ef6e5533,2024-12-04,feature_37,16,204,0,False
U-3fcf2f7b,S-3deb244f,2022-01-10,feature_1,12,194,0,True
U-8a78a46b,S-1bafc548,2022-11-24,feature_29,12,5453,1,False
U-a8837cd0,S-a02ee1f2,2021-01-15,feature_14,9,608,0,False
U-bf10407e,S-9c00377f,2023-01-18,feature_18,8,3614,0,False
U-8eb8c79e,S-e5018478,2024-04-19,feature_8,9,5465,0,False
U-0950509b,S-1967bf4f,2024-08-14,feature_36,12,8633,1,False
U-9b0104b6,S-7b5d0d1c,2021-01-14,feature_26,12,10122,0,False
U-5c5dd4bb,S-2d1e039c,2021-10-28,feature_13,12,465,0,False
U-4240eb38,S-bdfdf724,2024-03-23,feature_10,15,42,0,False
U-6fed6b90,S-fd75b433,2021-07-04,feature_2,6,4360,1,False
U-8e57a9f6,S-feeafb7a,2021-10-01,feature_12,11,1675,0,False
U-6f08ad37,S-b30cea66,2023-05-06,feature_4,11,9960,0,False
U-659f6bde,S-1d6d7763,2021-09-22,feature_12,5,2336,0,False
U-44aee54e,S-a4efb263,2023-08-12,feature_40,9,10272,1,False
U-5d7a38cb,S-ac0e8c7d,2022-12-29,feature_37,11,3639,0,False
U-4f1c694f,S-61c3df16,2023-09-29,feature_9,11,7055,0,False
U-d14e952b,S-a05cb263,2024-03-15,feature_39,14,573,0,False
U-ee90be7c,S-afd9dbf2,2023-09-13,feature_9,11,4034,0,False
U-901d72d8,S-5d51d6d3,2024-07-22,feature_17,13,956,0,True
U-f032a4d4,S-c51fafac,2021-06-28,feature_11,13,1563,0,False
U-9866dc17,S-b44ad40e,2023-01-07,feature_3,8,1479,0,False
U-84f33c76,S-85418e10,2021-11-21,feature_30,12,677,0,False
U-4cdfa047,S-7276dfba,2024-12-17,feature_31,7,2128,0,True
U-4502b655,S-65b56289,2022-11-24,feature_35,9,1406,0,False
U-e95aefcc,S-aeebd1af,2021-09-20,feature_9,3,10684,0,False
U-8368ccef,S-19c697cb,2024-02-02,feature_6,13,4857,0,True
U-46e6bc2a,S-2c3e083c,2024-01-25,feature_4,9,697,1,False
U-2e386a3c,S-423b5c96,2022-08-22,feature_28,8,2407,1,True
U-13b06256,S-dfe629b4,2023-11-28,feature_39,14,1708,0,False
U-32b0efcd,S-c31c0562,2021-06-14,feature_38,12,4200,0,False
U-00a4734b,S-53fe5d01,2021-01-22,feature_23,7,2816,0,False
U-ceed0ff2,S-3acb1d87,2023-05-13,feature_9,4,1560,0,False
U-4ee8b458,S-298ee95e,2023-06-25,feature_27,13,3975,0,True
U-cb915fa6,S-1df43cc1,2021-10-22,feature_3,3,2304,0,False
U-259b5e3e,S-f6b56aa5,2022-05-11,feature_4,14,6367,0,False
U-2e60e505,S-ef397dcc,2023-09-11,feature_10,14,441,3,False
U-eef05c42,S-9911a3a1,2024-11-03,feature_2,10,6161,0,False
U-0f8b0ec8,S-7a565a9f,2021-04-30,feature_40,8,1260,0,False
U-79d0cf6a,S-e2eb1c8a,2024-11-18,feature_1,7,5724,0,False
U-27c1449e,S-e4ab2509,2021-08-26,feature_21,12,225,0,False
U-94c54bf8,S-b13df5b5,2022-10-27,feature_1,6,1534,0,False
U-e51e18da,S-6b31652f,2024-11-26,feature_8,13,3714,0,False
U-19ba0856,S-dfcc3d41,2022-10-09,feature_13,12,5718,0,False
U-2102ca11,S-f43a494f,2021-11-14,feature_5,11,6821,0,False
U-d21d3d83,S-91624b1f,2024-10-10,feature_36,11,371,1,False
U-9e218540,S-7dfa7050,2024-02-05,feature_37,10,3481,0,False
U-bf460a43,S-82eba87c,2021-01-08,feature_40,7,1318,0,False
U-a5c31b45,S-3dd55d93,2023-05-07,feature_25,15,10488,0,False
U-252ca4a6,S-f426f3a4,2021-08-20,feature_4,5,2488,0,False
U-9adbcaf9,S-d924336b,2024-06-09,feature_25,11,8857,0,False
U-71c7654e,S-c45cfae6,2021-08-18,feature_20,7,7198,0,True
U-37b3093d,S-8d3c0ced,2021-07-18,feature_29,8,12696,0,False
U-e51ce972,S-e95f53ad,2021-03-10,feature_19,15,1299,1,False
U-5bb2fd88,S-09041c5e,2021-11-28,feature_12,4,1683,0,False
U-5a397e6e,S-93b551cd,2024-05-08,feature_29,8,3578,0,False
U-4f9d36f3,S-22ef9a13,2023-10-18,feature_35,5,3307,0,False
U-aabc5fdb,S-63f634d0,2022-02-04,feature_16,13,2908,0,False
U-f89553ef,S-68e85b1f,2022-10-30,feature_17,6,78,0,False
U-893237cd,S-61afd2cb,2022-03-21,feature_31,5,5485,0,False
U-3369f696,S-050ff951,2024-02-07,feature_25,8,1804,1,False
U-fa60b0b4,S-06acc033,2024-08-26,feature_27,14,1341,0,False
U-a91c302b,S-9984f5a9,2024-09-06,feature_4,8,3518,0,False
U-29ea3134,S-8ad5b929,2021-02-05,feature_11,14,3368,0,False
U-13fff9b5,S-8c3c17f4,2021-05-29,feature_25,6,3753,0,False
U-130132ef,S-b666527b,2022-06-13,feature_27,6,534,0,False
U-853e59f6,S-d635e47a,2023-04-04,feature_37,8,532,0,False
U-4a85efa6,S-5a627ac9,2021-03-20,feature_37,12,256,0,False
U-6fbd39ef,S-cb5507eb,2023-03-04,feature_3,11,6605,1,False
U-f8fc10e6,S-a4313969,2022-02-14,feature_39,12,497,1,False
U-969387e3,S-f32ff8ae,2023-10-01,feature_32,11,565,0,False
U-b119f760,S-7f67f083,2023-11-18,feature_2,6,2277,0,False
U-ef1ce19c,S-39310a76,2022-08-19,feature_26,13,2107,0,False
U-510b2ba5,S-74d1ff71,2021-06-24,feature_9,6,2086,0,False
U-c3f8dc56,S-c7a6cef4,2022-11-28,feature_2,12,2028,0,False
U-9e310634,S-f2faef7d,2021-12-14,feature_27,18,899,0,True
U-57834419,S-4845f087,2023-10-27,feature_39,8,1346,0,False
U-57803c67,S-0a9880cb,2024-08-15,feature_37,12,3403,1,False
U-4624da35,S-56b2fd0c,2022-11-09,feature_31,12,2395,0,False
U-91d0fcc0,S-dac0021a,2021-04-26,feature_36,6,1531,0,False
U-ba56d584,S-7c5e8651,2021-01-11,feature_20,5,2531,1,False
U-4be3c6f2,S-143d70da,2021-08-06,feature_25,10,1503,0,False
U-eabcd10f,S-ec053cb6,2022-08-06,feature_19,13,1521,0,False
U-38a44581,S-d5625475,2021-09-13,feature_7,6,2513,1,True
U-7c620f19,S-98c2da8a,2023-04-22,feature_23,10,3513,0,False
U-07f00161,S-48a2f36c,2023-11-22,feature_37,10,500,0,True
U-8e45ff14,S-9b1eae27,2024-01-06,feature_12,16,280,1,True
U-d6499717,S-ae89a0d8,2021-01-04,feature_13,5,5222,0,False
U-51026f88,S-b8b54e10,2024-09-03,feature_7,15,1543,1,True
U-3329d4f1,S-7aa40964,2022-03-09,feature_37,6,6765,0,False
U-8646a062,S-ede44693,2021-11-20,feature_34,3,12696,0,False
U-a3f171f5,S-d92c3ae7,2023-04-25,feature_2,7,11782,0,False
U-17e7e826,S-5059e8ef,2024-03-31,feature_31,11,3437,0,True
U-2503acc1,S-a28b67be,2022-06-23,feature_13,4,637,0,True
U-24e8fcd6,S-85cf32f3,2021-04-21,feature_32,8,1542,0,False
U-76fd0d29,S-c6e3bd17,2022-10-04,feature_5,14,58,1,False
U-464df43c,S-34718f36,2021-01-05,feature_21,4,2975,0,False
U-93c65c3f,S-ec6b3846,2023-02-07,feature_35,10,258,0,False
U-5dd6c52f,S-9e6a5152,2024-04-22,feature_25,9,1633,0,False
U-09394596,S-d924336b,2023-04-20,feature_40,17,2043,0,False
U-5c37b553,S-0ac8beac,2023-05-07,feature_16,10,2482,0,False
U-9748a565,S-a65dab44,2022-06-17,feature_11,10,8081,1,True
U-026b26bd,S-4299424f,2021-09-12,feature_3,16,5915,0,False
U-ba3b76fb,S-6135e831,2022-12-24,feature_3,7,511,0,False
U-5b763828,S-e7e45358,2023-11-16,feature_34,7,2254,0,False
U-b0c12191,S-6eed1856,2021-01-20,feature_33,10,45,0,False
U-228908ab,S-d2a9bc30,2024-12-05,feature_12,8,3623,0,True
U-7f7ef60e,S-0b2dd663,2022-12-15,feature_18,11,1054,0,False
U-65fb30c5,S-db18130c,2022-12-14,feature_28,11,560,0,False
U-05346f83,S-877a75b4,2023-08-31,feature_16,13,1964,0,False
U-58323ebe,S-1c977a66,2023-02-13,feature_33,16,448,1,True
U-093c4fcf,S-6b8d1bbd,2024-03-31,feature_11,10,3364,0,True
U-b88d97be,S-c80c6b2e,2023-08-09,feature_9,6,6221,0,False
U-2550c0be,S-6e27b9e4,2024-09-01,feature_1,15,344,2,False
U-9522b320,S-97386ba2,2022-03-19,feature_26,13,651,0,False
U-3127529e,S-32082321,2022-04-20,feature_27,9,1872,0,False
U-5d8473f7,S-134040c6,2022-01-13,feature_4,15,270,0,False
U-44b844de,S-dc25bec7,2024-05-30,feature_33,13,11305,1,False
U-6023f517,S-75977f29,2023-12-22,feature_34,11,10086,0,False
U-3e7fe393,S-dfcc9a4a,2021-06-08,feature_29,7,372,0,False
U-1400418d,S-541d0f83,2022-10-05,feature_9,10,2065,0,False
U-e6cccece,S-6455cc1a,2022-05-25,feature_10,11,275,2,True
U-55992d45,S-5508dcd1,2023-10-23,feature_28,8,2493,0,False
U-6039c9cb,S-fc3bb9a0,2022-06-18,feature_19,7,2070,0,False
U-33f6f34c,S-6916467f,2022-03-23,feature_23,7,255,0,False
U-6adf7fa1,S-7269439b,2023-05-07,feature_35,14,3770,4,False
U-70e04e39,S-9ba1b38e,2023-09-25,feature_12,7,2347,0,False
U-3e58ac8d,S-aa41e27f,2023-01-14,feature_26,7,3347,0,False
U-8e77ff3c,S-8351c6fe,2021-10-22,feature_32,8,7546,0,False
U-ff8b82ce,S-97386ba2,2021-01-20,feature_39,10,397,0,False
U-1b383499,S-7f1be8d1,2023-06-24,feature_19,5,1478,0,False
U-a9a4c4c7,S-a8a4ae11,2024-07-24,feature_40,7,7,0,False
U-fde4dab6,S-65cd1aaa,2021-06-21,feature_26,9,12526,1,False
U-6cebfde6,S-cb1e5429,2022-06-15,feature_10,4,4799,0,False
U-64e3fe79,S-d7835017,2021-01-11,feature_13,9,769,0,False
U-d5d337f5,S-30ba6f36,2021-05-26,feature_4,11,975,1,False
U-6fa749eb,S-ac59d71d,2024-06-09,feature_23,14,229,0,False
U-e4f830fd,S-7cfcd8c5,2022-07-22,feature_2,9,3888,1,False
U-1bb744f1,S-ddcd13bc,2021-04-30,feature_13,5,1724,0,False
U-f7056325,S-bfb45079,2024-12-11,feature_27,10,4299,0,False
U-d8768ce3,S-fa5d20e3,2023-09-26,feature_16,9,2105,4,False
U-dd508558,S-22570ca7,2024-10-11,feature_36,5,121,0,False
U-80843d69,S-2a48a420,2024-02-22,feature_21,11,2614,0,False
U-4e5cdb13,S-0148d138,2023-04-04,feature_28,10,1512,0,False
U-3a86d063,S-c5317b88,2021-12-18,feature_16,18,4137,0,False
