ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
T-95627553,A-77d382,2021-12-28 00:00:00,2022-01-01 13:19:07,109.32,urgent,302,2.8,True
T-3270589d,A-48a544,2024-09-10 00:00:00,2024-09-13 14:59:44,87.0,high,277,,False
T-8a624704,A-4cf7f7,2022-02-25 00:00:00,2022-02-28 12:16:06,84.27,urgent,20,,False
T-b8f77796,A-c8e48c,2021-04-01 00:00:00,2021-04-05 19:42:42,115.71,medium,344,2.5,True
T-7cc5fff0,A-ea1711,2021-10-09 00:00:00,2021-10-13 08:04:05,104.07,urgent,28,,False
T-4851316c,A-4f8805,2024-08-14 00:00:00,2024-08-17 07:29:31,79.49,medium,91,4.7,False
T-016064af,A-47ce41,2024-11-12 00:00:00,2024-11-16 02:02:27,98.04,low,339,2.9,False
T-1352f5cf,A-49535d,2021-06-11 00:00:00,2021-06-15 14:45:17,110.75,low,412,,False
T-7fcd7ca8,A-6f29f7,2022-12-08 00:00:00,2022-12-09 00:33:43,24.56,medium,35,1.5,False
T-e24128b0,A-8563a7,2024-01-12 00:00:00,2024-01-12 11:18:22,11.31,urgent,89,1.7,False
T-a454ae8d,A-e21fc9,2022-02-05 00:00:00,2022-02-07 10:59:42,59.0,high,189,2.7,False
T-b3a0728f,A-819eaf,2024-03-18 00:00:00,2024-03-22 00:01:27,96.02,urgent,296,,False
T-91a8d965,A-f2e197,2024-07-09 00:00:00,2024-07-11 17:12:29,65.21,high,450,,False
T-bc65d2cf,A-a63269,2022-10-02 00:00:00,2022-10-04 17:21:50,65.36,low,90,,False
T-7c049228,A-d22b13,2021-02-20 00:00:00,2021-02-21 13:17:19,37.29,urgent,70,,False
T-c5e2df1a,A-14e75c,2021-01-31 00:00:00,2021-02-01 11:56:00,35.93,medium,171,3.6,False
T-55000be7,A-309d6a,2022-10-12 00:00:00,2022-10-12 20:32:09,20.54,low,429,1.0,False
T-d0c879ed,A-c0f13b,2023-01-20 00:00:00,2023-01-24 21:35:54,117.6,medium,72,2.0,False
T-72bc93c2,A-ba0f8c,2024-05-21 00:00:00,2024-05-22 19:11:04,43.18,urgent,300,,False
T-f30bb94a,A-b515e1,2023-03-28 00:00:00,2023-03-31 13:45:32,85.76,high,431,3.3,False
T-7689a2b1,A-fd7c5d,2022-10-27 00:00:00,2022-10-29 14:48:45,62.81,medium,331,3.0,False
T-bda29c61,A-e3bd6e,2024-01-19 00:00:00,2024-01-23 18:49:17,114.82,medium,220,,False
T-8ecb05ce,A-4f498a,2021-02-01 00:00:00,2021-02-02 08:35:27,32.59,medium,373,3.6,True
T-0a34d0fe,A-16905a,2021-10-10 00:00:00,2021-10-14 03:46:38,99.78,high,414,2.3,False
T-2ebdb79d,A-ef8d69,2024-01-21 00:00:00,2024-01-24 03:39:11,75.65,medium,379,2.3,False
T-018c6e23,A-f60e4b,2024-03-14 00:00:00,2024-03-14 01:31:22,1.52,medium,97,,False
T-632f5851,A-e23d29,2023-02-26 00:00:00,2023-03-02 22:54:33,118.91,low,87,2.1,False
T-f450f45c,A-59d242,2022-03-24 00:00:00,2022-03-25 12:37:50,36.63,medium,322,3.1,False
T-96b14775,A-51eed3,2022-10-10 00:00:00,2022-10-11 01:00:21,25.01,medium,72,2.7,False
T-e4778f76,A-d3763d,2021-08-15 00:00:00,2021-08-18 22:43:55,94.73,low,207,,False
T-7a09869d,A-4aaf62,2023-04-04 00:00:00,2023-04-04 04:26:09,4.44,medium,411,,False
T-0f72a132,A-a771e3,2024-08-27 00:00:00,2024-08-29 08:20:28,56.34,medium,358,4.7,False
T-1958c438,A-9d9ed2,2022-04-21 00:00:00,2022-04-21 04:20:23,4.34,high,249,1.4,False
T-bea484ad,A-ea1711,2023-08-21 00:00:00,2023-08-25 02:24:40,98.41,medium,447,1.8,False
T-a5b2f22b,A-b913b0,2024-01-22 00:00:00,2024-01-22 10:56:52,10.95,urgent,117,,False
T-baa0052e,A-24f862,2021-04-25 00:00:00,2021-04-29 17:27:53,113.46,medium,443,3.1,True
T-2f12e026,A-3633b2,2023-09-18 00:00:00,2023-09-19 16:17:23,40.29,high,236,,True
T-99feb455,A-ba42fc,2021-01-30 00:00:00,2021-02-01 03:27:47,51.46,urgent,250,,True
T-58586f34,A-168fe2,2024-03-17 00:00:00,2024-03-20 02:13:27,74.22,low,314,,False
T-d87ee5d0,A-68ffd0,2022-03-08 00:00:00,2022-03-11 00:08:25,72.14,medium,407,,False
T-6612f840,A-0ff5dc,2021-08-13 00:00:00,2021-08-16 06:13:54,78.23,medium,281,,False
T-efdf07e5,A-e09af2,2023-10-07 00:00:00,2023-10-11 02:25:10,98.42,medium,69,3.2,False
T-71ba9647,A-83f776,2024-04-20 00:00:00,2024-04-24 23:01:17,119.02,high,343,,False
T-0509a623,A-273a83,2024-08-26 00:00:00,2024-08-26 00:42:18,0.71,high,105,3.2,False
T-caca578f,A-0e303f,2022-01-08 00:00:00,2022-01-12 19:52:17,115.87,high,122,3.4,False
T-4cfc907c,A-4f020e,2024-05-13 00:00:00,2024-05-17 07:26:58,103.45,medium,107,1.2,False
T-a3c969f8,A-abbbd0,2022-02-11 00:00:00,2022-02-13 04:45:30,52.76,high,208,,False
T-32c2b6e9,A-70da28,2021-02-21 00:00:00,2021-02-25 04:20:52,100.35,urgent,158,1.3,False
T-302c7ad4,A-f5777d,2024-05-03 00:00:00,2024-05-07 18:10:57,114.18,low,389,3.9,False
T-ef2ff6f9,A-e5e60e,2021-11-17 00:00:00,2021-11-18 17:47:41,41.79,low,389,3.9,False
T-9490eb17,A-9aab82,2024-01-31 00:00:00,2024-02-02 13:47:27,61.79,medium,419,1.0,False
T-2749380f,A-7b3b51,2022-10-13 00:00:00,2022-10-15 13:02:52,61.05,urgent,322,2.9,False
T-4281ff2c,A-cc6cd9,2021-11-03 00:00:00,2021-11-06 01:42:17,73.7,urgent,83,,False
T-92e53b60,A-388c96,2022-03-30 00:00:00,2022-04-03 21:22:38,117.38,low,211,3.1,False
T-1ff9dca9,A-e6ef8b,2021-03-12 00:00:00,2021-03-13 05:16:46,29.28,low,2,,False
T-c528c0ec,A-27e0e9,2023-06-29 00:00:00,2023-07-03 07:57:26,103.96,urgent,118,,False
T-5c575562,A-1b90d5,2022-02-11 00:00:00,2022-02-12 07:47:58,31.8,urgent,118,,False
T-69ecadd8,A-d87876,2021-08-29 00:00:00,2021-08-29 20:16:40,20.28,urgent,466,,False
T-c79836c3,A-c8e48c,2024-10-03 00:00:00,2024-10-06 11:51:48,83.86,high,409,,False
T-e0a044b7,A-cdee75,2023-09-13 00:00:00,2023-09-15 04:11:16,52.19,high,159,4.4,False
T-d7aec364,A-a4bc9c,2022-03-16 00:00:00,2022-03-17 21:09:24,45.16,high,355,3.2,False
T-a5901477,A-fb30f4,2023-02-04 00:00:00,2023-02-04 22:20:59,22.35,high,22,2.7,False
T-eda72975,A-17fe97,2024-11-13 00:00:00,2024-11-13 23:07:16,23.12,low,230,,False
T-74b05407,A-68948f,2024-08-31 00:00:00,2024-09-01 18:01:28,42.02,medium,449,4.2,False
T-77781322,A-0562c3,2023-06-12 00:00:00,2023-06-13 00:35:53,24.6,urgent,134,2.6,False
T-5bfe2107,A-27341c,2021-10-27 00:00:00,2021-10-31 16:49:48,112.83,medium,278,1.0,False
T-96d7b982,A-dabc1b,2024-12-20 00:00:00,2024-12-24 12:56:41,108.94,urgent,199,3.0,False
T-c3103a6a,A-3204d3,2024-04-07 00:00:00,2024-04-10 22:57:53,94.96,medium,132,3.1,True
T-73e5bdbe,A-57e924,2023-10-30 00:00:00,2023-11-03 20:17:43,116.3,high,103,3.4,False
T-5e4a9a58,A-29838a,2021-11-09 00:00:00,2021-11-09 14:46:43,14.78,low,27,2.1,False
T-3d037818,A-121302,2023-04-10 00:00:00,2023-04-11 08:24:08,32.4,low,131,,False
T-9456b28e,A-dbf513,2023-06-16 00:00:00,2023-06-20 16:15:58,112.27,low,41,4.3,False
T-e729a109,A-daa5e3,2024-02-29 00:00:00,2024-03-02 21:00:26,69.01,medium,300,,True
T-daccf144,A-a63269,2022-12-25 00:00:00,2022-12-26 08:12:31,32.21,low,144,2.7,False
T-ca435b6c,A-18470a,2022-04-12 00:00:00,2022-04-13 03:17:37,27.29,high,392,4.3,False
T-921d672d,A-7231b2,2022-07-27 00:00:00,2022-07-30 11:41:39,83.69,medium,250,2.1,True
T-2d36578a,A-5d149a,2022-08-13 00:00:00,2022-08-13 13:39:26,13.66,high,227,,False
T-e4503dba,A-ca5e0e,2023-05-21 00:00:00,2023-05-21 06:51:39,6.86,high,98,,False
T-f7d43c90,A-4ef13f,2023-04-21 00:00:00,2023-04-24 12:40:14,84.67,medium,393,1.1,False
T-d706fc6b,A-2312e2,2022-10-19 00:00:00,2022-10-20 21:36:26,45.61,high,328,1.1,False
T-5a81bdc6,A-4ef13f,2022-08-08 00:00:00,2022-08-12 14:09:17,110.15,low,257,,False
T-a5be44f1,A-39e2df,2023-12-14 00:00:00,2023-12-15 07:50:01,31.83,high,474,,False
T-e773af1c,A-448821,2022-05-09 00:00:00,2022-05-10 15:36:31,39.61,urgent,206,3.9,False
T-21f67105,A-d3803e,2022-10-06 00:00:00,2022-10-06 09:44:48,9.75,urgent,220,4.8,False
T-08c44e62,A-18470a,2024-12-09 00:00:00,2024-12-11 06:48:20,54.81,medium,174,,False
T-a0206ed6,A-643967,2024-01-05 00:00:00,2024-01-06 00:08:20,24.14,low,20,,False
T-e6791a7a,A-21c968,2024-08-19 00:00:00,2024-08-22 06:55:33,78.93,urgent,386,1.8,True
T-1038ca9a,A-04a246,2021-08-14 00:00:00,2021-08-17 11:41:59,83.7,urgent,26,3.1,True
T-c8407180,A-273a83,2022-08-04 00:00:00,2022-08-04 22:10:07,22.17,urgent,325,1.1,False
T-1e67bf78,A-661aa8,2022-04-16 00:00:00,2022-04-16 14:09:27,14.16,low,130,2.5,False
T-f6ab9933,A-9b417b,2023-12-22 00:00:00,2023-12-25 14:18:59,86.32,medium,246,4.4,True
T-1dcad2ad,A-4acad6,2022-05-15 00:00:00,2022-05-16 21:06:48,45.11,urgent,126,2.0,False
T-7b9bde06,A-df92d4,2023-08-23 00:00:00,2023-08-26 04:12:42,76.21,high,288,,False
T-2cdc841f,A-e09af2,2022-12-20 00:00:00,2022-12-24 23:16:23,119.27,urgent,108,,False
T-b214ebbd,A-ba42fc,2023-06-21 00:00:00,2023-06-25 13:30:27,109.51,urgent,286,,True
T-f168f07e,A-bc0a07,2024-11-02 00:00:00,2024-11-02 04:42:04,4.7,medium,259,2.8,False
T-c5bf4366,A-280f2a,2024-07-02 00:00:00,2024-07-04 17:40:29,65.67,high,347,4.7,False
T-fd53f11b,A-ef8d69,2024-05-30 00:00:00,2024-06-03 08:28:24,104.47,high,327,,True
T-19e9fd6f,A-45a1c6,2021-09-20 00:00:00,2021-09-21 06:39:11,30.65,urgent,332,,False
T-5a56ec05,A-09489d,2021-11-15 00:00:00,2021-11-19 20:31:56,116.53,urgent,276,3.0,False
T-b726d295,A-757186,2023-05-22 00:00:00,2023-05-22 16:25:54,16.43,high,177,3.8,False
T-ea74c2ba,A-9e2b64,2023-07-08 00:00:00,2023-07-11 01:16:47,73.28,medium,47,4.5,False
T-7b43f186,A-0e303f,2024-09-12 00:00:00,2024-09-14 02:37:33,50.63,urgent,118,,False
T-f4f78cc6,A-e1b1a4,2021-08-20 00:00:00,2021-08-21 06:15:06,30.25,medium,276,1.7,False
T-55b06bfa,A-9aab82,2022-03-07 00:00:00,2022-03-08 22:00:30,46.01,high,455,4.9,False
T-7c8c5192,A-b32d86,2024-12-25 00:00:00,2024-12-28 07:57:31,79.96,medium,426,2.4,False
T-443980e5,A-b46328,2023-01-17 00:00:00,2023-01-19 14:12:06,62.2,medium,80,,False
T-d9f2a62c,A-cc6cd9,2022-06-25 00:00:00,2022-06-25 01:20:32,1.34,low,361,1.3,False
T-d707964c,A-9b151e,2022-11-14 00:00:00,2022-11-14 02:25:18,2.42,medium,61,3.2,True
T-e7f933a9,A-adedd2,2021-05-10 00:00:00,2021-05-12 09:28:48,57.48,medium,437,2.6,True
T-fe228972,A-dec46e,2024-08-30 00:00:00,2024-09-01 13:34:36,61.58,medium,362,,False
T-a7ccb543,A-a481e9,2023-07-22 00:00:00,2023-07-22 08:48:52,8.81,medium,330,,False
T-759332ef,A-bc727c,2022-07-24 00:00:00,2022-07-26 06:29:27,54.49,medium,18,,False
T-e53d79bb,A-df92d4,2022-09-30 00:00:00,2022-10-01 03:17:11,27.29,urgent,405,3.5,False
T-9cbe4e1e,A-fc24f9,2024-11-17 00:00:00,2024-11-21 12:25:54,108.43,urgent,327,,False
T-9576ca17,A-9aab82,2023-04-04 00:00:00,2023-04-06 02:26:40,50.44,high,275,4.2,True
T-2ac42f9b,A-7aee9c,2021-01-16 00:00:00,2021-01-18 18:01:56,66.03,high,188,1.7,False
T-2d1487a7,A-e6e3cd,2024-05-28 00:00:00,2024-05-28 13:20:01,13.33,high,243,,False
T-d848d67f,A-95248b,2023-08-22 00:00:00,2023-08-23 12:33:59,36.57,urgent,31,1.1,False
T-8d661cb1,A-79589c,2023-04-28 00:00:00,2023-04-28 19:12:40,19.21,low,323,4.9,False
T-fa459575,A-c166a2,2022-02-13 00:00:00,2022-02-14 01:18:39,25.31,urgent,50,5.0,True
T-51bd20cd,A-2411d9,2022-01-11 00:00:00,2022-01-12 16:25:18,40.42,high,438,2.3,False
T-617287c4,A-819eaf,2022-07-04 00:00:00,2022-07-05 10:08:39,34.14,medium,268,,False
T-e5b1260d,A-8b3a95,2022-05-01 00:00:00,2022-05-03 11:59:30,59.99,high,200,,False
T-30eee561,A-780b56,2022-06-12 00:00:00,2022-06-15 20:45:12,92.75,high,53,,False
T-398d3a30,A-d22b13,2022-06-23 00:00:00,2022-06-23 04:35:56,4.6,medium,325,5.0,False
T-d1bcf049,A-7b1bc8,2024-08-12 00:00:00,2024-08-12 17:16:35,17.28,urgent,203,4.2,False
T-14e245db,A-b36d98,2022-06-24 00:00:00,2022-06-24 17:44:59,17.75,low,108,,False
T-49e9978b,A-6e3d08,2023-01-22 00:00:00,2023-01-26 02:54:05,98.9,low,181,1.0,False
T-c5465f96,A-fc24f9,2023-02-11 00:00:00,2023-02-14 09:20:32,81.34,low,110,3.3,False
T-fb3f2123,A-1bf244,2021-05-01 00:00:00,2021-05-03 01:25:23,49.42,urgent,39,,False
T-ab359b6e,A-449185,2022-04-23 00:00:00,2022-04-24 01:46:32,25.78,low,32,,False
T-14fd8ae7,A-655235,2024-07-17 00:00:00,2024-07-17 16:19:40,16.33,medium,37,4.1,False
T-b8c2e596,A-31d091,2021-04-08 00:00:00,2021-04-11 18:48:03,90.8,low,322,,False
T-8088d608,A-abbbd0,2024-07-20 00:00:00,2024-07-22 19:33:19,67.56,urgent,111,3.7,False
T-ef501ca9,A-26bbfd,2022-05-30 00:00:00,2022-06-03 15:06:12,111.1,urgent,95,3.1,False
T-3f252034,A-e3bd6e,2023-01-27 00:00:00,2023-01-27 19:17:10,19.29,urgent,330,,False
T-c3ac8d23,A-b515e1,2021-02-10 00:00:00,2021-02-10 04:09:31,4.16,urgent,98,4.8,False
T-8eaf341c,A-59d242,2024-03-09 00:00:00,2024-03-13 23:28:43,119.48,urgent,117,,False
T-479ccee0,A-7b6eee,2022-03-09 00:00:00,2022-03-09 23:06:37,23.11,urgent,397,,False
T-863c5633,A-961183,2021-08-02 00:00:00,2021-08-06 13:24:39,109.41,high,306,,False
T-1b44c1ee,A-4f020e,2021-11-29 00:00:00,2021-12-01 12:28:12,60.47,high,363,4.9,False
T-45c113eb,A-daa5e3,2023-06-01 00:00:00,2023-06-02 23:13:21,47.22,high,20,1.5,False
T-c5953751,A-8b5194,2021-09-25 00:00:00,2021-09-25 17:54:16,17.9,medium,155,,True
T-b8098a39,A-98ae9b,2023-07-09 00:00:00,2023-07-13 03:13:17,99.22,low,156,,False
T-76d8d164,A-60fec0,2023-07-18 00:00:00,2023-07-18 14:41:38,14.69,low,302,,False
T-d4812342,A-fbe78b,2024-12-18 00:00:00,2024-12-19 15:29:54,39.5,low,13,,False
T-7eb6b865,A-76a68f,2024-11-28 00:00:00,2024-11-28 01:46:16,1.77,high,184,3.9,False
T-87b20e04,A-1f5600,2022-09-05 00:00:00,2022-09-05 16:00:14,16.0,medium,408,1.4,False
T-47536e0c,A-85a324,2024-03-05 00:00:00,2024-03-07 03:37:18,51.62,high,392,4.1,False
T-f220b0b0,A-38094a,2022-07-23 00:00:00,2022-07-24 03:03:55,27.07,medium,193,,True
T-8dd9bd25,A-388d16,2023-04-13 00:00:00,2023-04-13 20:04:32,20.08,low,193,,False
T-1117c370,A-b040a0,2023-04-13 00:00:00,2023-04-17 05:24:33,101.41,medium,379,1.7,False
T-cf28c722,A-b515e1,2022-07-31 00:00:00,2022-08-03 07:47:03,79.78,urgent,363,3.5,False
T-ba53ab5b,A-3bb1ee,2023-09-07 00:00:00,2023-09-09 01:40:48,49.68,urgent,252,3.6,False
T-41ce5028,A-0edc7e,2023-05-11 00:00:00,2023-05-12 22:17:56,46.3,urgent,63,1.2,False
T-a9676a94,A-168fe2,2024-12-27 00:00:00,2024-12-28 02:04:17,26.07,medium,357,2.1,False
T-f40694e3,A-c402fb,2021-11-02 00:00:00,2021-11-06 09:48:47,105.81,low,449,1.6,False
T-cc3f16df,A-c0e2d5,2023-11-11 00:00:00,2023-11-11 15:55:42,15.93,medium,450,3.2,False
T-7265b274,A-e09af2,2023-06-08 00:00:00,2023-06-09 10:29:26,34.49,medium,292,2.4,False
T-ffa32119,A-8f8cfc,2024-02-01 00:00:00,2024-02-04 22:33:08,94.55,low,87,,False
T-b0ae7e02,A-741acd,2022-09-03 00:00:00,2022-09-06 22:35:41,94.59,low,56,,False
T-2cc1d3fc,A-c00b52,2023-09-27 00:00:00,2023-09-29 14:28:00,62.47,high,178,4.5,False
T-d997ce13,A-040921,2021-01-25 00:00:00,2021-01-25 08:39:37,8.66,high,24,4.7,False
T-a2eaf93f,A-2312e2,2023-02-03 00:00:00,2023-02-07 04:44:12,100.74,low,188,4.0,False
T-c463af83,A-7aee9c,2023-09-19 00:00:00,2023-09-21 04:57:48,52.96,low,103,,False
T-a64adb94,A-ed6bb8,2021-02-25 00:00:00,2021-02-27 02:00:48,50.01,urgent,351,4.4,False
T-029aa53d,A-b94147,2021-10-03 00:00:00,2021-10-07 08:25:55,104.43,high,62,,False
T-1afcf88f,A-51ca60,2022-09-20 00:00:00,2022-09-23 16:53:57,88.9,high,53,,False
T-5f3706f6,A-bbe512,2023-05-23 00:00:00,2023-05-23 06:47:07,6.79,urgent,401,1.8,False
T-5181bce2,A-8f00d8,2024-10-23 00:00:00,2024-10-25 09:46:32,57.78,urgent,382,4.5,False
T-4fc701a4,A-275a5e,2022-10-22 00:00:00,2022-10-24 17:28:58,65.48,low,246,4.7,False
T-f10003a5,A-27341c,2023-11-07 00:00:00,2023-11-10 07:50:59,79.85,medium,26,4.0,False
T-8c9ee641,A-390557,2021-09-05 00:00:00,2021-09-06 10:56:55,34.95,medium,275,,False
T-7e159dff,A-299f66,2021-09-26 00:00:00,2021-09-26 06:51:23,6.86,high,140,5.0,False
T-152b3bbb,A-11cce9,2022-02-27 00:00:00,2022-03-01 15:41:24,63.69,urgent,181,,True
T-afb6f184,A-46d001,2023-03-25 00:00:00,2023-03-28 12:55:42,84.93,low,76,4.1,False
T-88d320c2,A-68948f,2023-03-25 00:00:00,2023-03-29 13:40:28,109.67,medium,275,,True
T-a8bece94,A-51eed3,2023-09-26 00:00:00,2023-09-26 13:48:24,13.81,low,217,3.3,False
T-21b974df,A-a2e460,2023-07-06 00:00:00,2023-07-09 23:31:08,95.52,low,127,,False
T-ac6af9bf,A-dd2024,2022-10-16 00:00:00,2022-10-16 10:24:29,10.41,low,58,2.2,False
T-d7f2efbb,A-40abca,2022-05-16 00:00:00,2022-05-16 15:34:42,15.58,high,279,,False
T-03a95e81,A-71e1df,2023-02-10 00:00:00,2023-02-14 16:27:17,112.45,urgent,134,4.1,False
T-e66f9197,A-f2b464,2024-07-20 00:00:00,2024-07-20 12:53:45,12.9,medium,333,2.4,True
T-7e36be03,A-dc726d,2024-04-23 00:00:00,2024-04-26 09:00:43,81.01,urgent,199,,False
T-7682dcc3,A-393763,2024-06-17 00:00:00,2024-06-20 07:28:40,79.48,low,395,4.4,False
T-e3357efd,A-f11b19,2022-07-28 00:00:00,2022-08-01 08:22:44,104.38,urgent,409,,False
T-4c6dad40,A-8efb70,2022-08-02 00:00:00,2022-08-02 10:31:22,10.52,low,95,,False
T-3eeb898f,A-f4d2c5,2022-01-20 00:00:00,2022-01-22 03:20:31,51.34,urgent,426,,False
T-8ae133ff,A-cea72b,2021-01-03 00:00:00,2021-01-04 03:26:30,27.44,low,443,4.6,False
T-d1c631ec,A-ba7802,2023-10-25 00:00:00,2023-10-25 19:41:55,19.7,medium,305,3.0,False
T-821f791b,A-2ca16b,2021-04-02 00:00:00,2021-04-06 22:31:05,118.52,low,260,3.5,False
T-34c36cdc,A-3a19f8,2024-02-18 00:00:00,2024-02-18 02:42:06,2.7,high,237,,False
T-b5f3d3a7,A-7b6eee,2022-04-30 00:00:00,2022-05-03 07:28:14,79.47,urgent,476,2.2,False
T-c304cf47,A-f1d958,2022-10-08 00:00:00,2022-10-11 03:05:47,75.1,low,80,3.4,False
T-fa5e1ec7,A-5a8f35,2021-09-27 00:00:00,2021-10-01 22:47:32,118.79,medium,414,,True
T-159d0903,A-f7395b,2024-01-08 00:00:00,2024-01-12 05:10:42,101.18,low,22,2.7,False
T-02c4943f,A-0c8a26,2024-06-04 00:00:00,2024-06-08 09:27:37,105.46,low,360,1.7,False
T-c4f19bee,A-467260,2023-12-22 00:00:00,2023-12-23 19:55:50,43.93,urgent,391,,False
T-9c23443e,A-70da28,2022-04-11 00:00:00,2022-04-13 00:07:38,48.13,medium,181,4.4,False
T-f508cffd,A-467260,2024-12-15 00:00:00,2024-12-18 18:19:22,90.32,urgent,309,,False
T-214cac04,A-7af86f,2022-10-20 00:00:00,2022-10-22 14:04:27,62.07,urgent,436,3.1,False
T-37ff74ff,A-c4599d,2021-09-18 00:00:00,2021-09-20 23:16:05,71.27,urgent,479,,False
T-cb7da430,A-11cce9,2024-09-15 00:00:00,2024-09-18 14:46:49,86.78,low,95,2.3,True
T-653f65c1,A-a771e3,2021-03-23 00:00:00,2021-03-26 17:19:48,89.33,urgent,374,,False
T-9f16f2e1,A-1aa01f,2023-07-31 00:00:00,2023-07-31 15:05:51,15.1,medium,480,,False
T-39cccecb,A-d5772f,2023-02-05 00:00:00,2023-02-07 20:54:04,68.9,low,442,,False
T-72e90a0b,A-715861,2021-06-30 00:00:00,2021-07-02 23:26:58,71.45,urgent,128,4.7,False
T-138b7790,A-819eaf,2024-06-26 00:00:00,2024-06-26 14:15:50,14.26,medium,256,,True
T-e50e70b3,A-301976,2021-02-05 00:00:00,2021-02-05 14:35:34,14.59,high,167,,False
T-f22b3a14,A-805f2e,2021-06-26 00:00:00,2021-06-30 16:46:18,112.77,urgent,158,,False
T-f3e385f5,A-9a9689,2021-10-05 00:00:00,2021-10-08 05:54:51,77.91,low,300,4.6,False
T-7f88c25e,A-ab9ba5,2023-11-11 00:00:00,2023-11-14 00:48:24,72.81,low,442,2.5,False
T-d013d5b5,A-e5e60e,2023-06-06 00:00:00,2023-06-09 21:30:17,93.5,medium,431,3.1,False
T-883e770d,A-58a963,2023-01-21 00:00:00,2023-01-22 20:04:28,44.07,low,43,1.4,False
T-f7b343d2,A-dd2024,2024-03-04 00:00:00,2024-03-08 13:44:15,109.74,low,176,,False
T-43f9a44a,A-ef8d69,2021-02-16 00:00:00,2021-02-18 16:56:25,64.94,medium,267,2.7,False
T-558bbe8f,A-2312e2,2023-01-08 00:00:00,2023-01-10 10:32:01,58.53,medium,58,1.2,False
T-f9e0eb5b,A-12a8c7,2021-10-31 00:00:00,2021-11-04 18:31:54,114.53,urgent,308,3.8,True
T-4d9933a0,A-b0fdf8,2024-04-22 00:00:00,2024-04-26 09:04:03,105.07,low,99,,False
T-8efa2148,A-01c648,2022-02-25 00:00:00,2022-02-25 20:56:29,20.94,urgent,59,4.9,False
T-c4dc6c74,A-bbe512,2021-08-29 00:00:00,2021-08-30 18:13:42,42.23,high,240,4.1,False
T-a37343da,A-e2d27a,2024-06-23 00:00:00,2024-06-26 21:28:47,93.48,medium,77,2.7,False
T-fd27ef45,A-040921,2021-09-06 00:00:00,2021-09-09 12:09:44,84.16,high,158,3.4,False
T-ebbcb649,A-f2e197,2021-07-08 00:00:00,2021-07-10 11:06:02,59.1,high,146,,False
T-c842565a,A-2e3f29,2022-08-24 00:00:00,2022-08-25 21:56:19,45.94,medium,2,4.2,False
T-1a178f45,A-2151c8,2023-12-26 00:00:00,2023-12-27 03:49:36,27.83,low,260,4.9,False
T-9dff594f,A-dee10f,2024-07-01 00:00:00,2024-07-03 18:41:28,66.69,urgent,141,4.7,False
T-9d094aee,A-71e1df,2023-11-08 00:00:00,2023-11-10 03:12:46,51.21,high,450,4.8,False
T-7fa7cb67,A-98ae9b,2023-11-28 00:00:00,2023-11-30 20:33:28,68.56,medium,12,3.7,False
T-47056e60,A-b94147,2024-02-08 00:00:00,2024-02-10 22:13:10,70.22,medium,39,3.4,True
T-5af07bfd,A-60fec0,2023-08-05 00:00:00,2023-08-06 16:25:36,40.43,medium,55,,False
T-69ac600d,A-df92d4,2023-10-15 00:00:00,2023-10-17 05:34:20,53.57,medium,158,1.1,False
T-a5260d0b,A-4ef13f,2021-04-21 00:00:00,2021-04-21 16:56:04,16.93,low,16,,True
