subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-32ae8fc1,A-64ddde,2023-09-29,,Enterprise,91,862,10344,False,False,True,False,annual,True
S-75acea94,A-b36d98,2023-03-23,,Pro,58,1757,21084,False,False,False,False,annual,False
S-29657af4,A-275a5e,2023-03-28,,Enterprise,166,4422,53064,False,False,False,False,annual,True
S-0af24b7d,A-0d7286,2023-06-29,,Enterprise,166,3299,39588,False,False,False,False,monthly,True
S-148f1dea,A-ac7019,2022-01-04,,Enterprise,106,3003,36036,False,False,False,False,monthly,True
S-1e9b604d,A-9aab82,2023-12-23,,Enterprise,65,411,4932,False,False,False,False,monthly,False
S-5b68e2fa,A-0dd367,2024-10-01,,Enterprise,91,3435,41220,False,False,True,False,annual,True
S-6101e7d9,A-27341c,2022-04-23,,Enterprise,164,264,3168,False,False,False,False,annual,False
S-2ae6a508,A-c0260e,2024-10-03,,Enterprise,60,1357,16284,False,False,True,False,annual,False
S-e0047262,A-6751ab,2021-05-07,,Enterprise,120,816,9792,False,False,False,False,annual,True
S-e9f1b2d2,A-e1406a,2022-03-23,,Pro,182,2482,29784,False,True,False,False,annual,True
S-97386ba2,A-0562c3,2024-08-08,,Enterprise,52,3518,42216,False,False,False,False,annual,True
S-d11665b3,A-3ac391,2021-11-23,,Pro,110,1363,16356,False,False,False,False,monthly,False
S-6dc45f54,A-a2e460,2023-04-18,2023-06-07,Enterprise,82,737,8844,False,False,False,True,annual,True
S-79805a27,A-cb96b6,2022-09-28,,Basic,108,4633,55596,False,True,False,False,annual,True
S-07849d7d,A-e1fa7f,2022-11-07,,Basic,77,1662,19944,False,False,True,False,annual,True
S-3f804046,A-dc726d,2024-03-22,,Basic,135,1599,19188,False,True,False,False,monthly,False
S-380f8ba4,A-949e9c,2023-03-10,,Basic,76,2900,34800,False,False,True,False,monthly,True
S-5de50c3f,A-efbe71,2023-04-09,,Basic,47,2129,25548,False,False,False,False,monthly,True
S-5c503b21,A-9e6b3e,2024-09-19,,Pro,154,2326,27912,False,True,True,False,monthly,True
S-b24f080f,A-9a9689,2023-12-16,,Pro,109,2045,24540,False,True,True,False,annual,True
S-bf59b611,A-dabc1b,2024-07-29,,Pro,82,3131,37572,True,False,False,False,monthly,False
S-6b87cb08,A-449185,2022-05-31,,Basic,23,1301,15612,False,True,False,False,annual,True
S-452a9548,A-780b56,2022-09-16,,Pro,90,2049,24588,True,False,False,False,annual,True
S-532d8248,A-9d992c,2021-09-30,2022-05-22,Enterprise,92,825,9900,False,True,False,True,monthly,True
S-9e20ccb1,A-1788ce,2023-11-08,,Basic,9,471,5652,False,True,False,False,annual,True
S-acba129e,A-2b45e5,2024-07-28,,Enterprise,99,2534,30408,False,False,False,False,annual,True
S-ca14cfe3,A-9175e6,2022-03-21,,Pro,121,3034,36408,False,False,False,False,monthly,True
S-98e0fab5,A-08a972,2023-06-09,,Pro,158,2470,29640,False,False,True,False,annual,True
S-86b47670,A-4f020e,2024-11-15,,Enterprise,78,1182,14184,False,True,False,False,monthly,True
S-d8a5335f,A-68ffd0,2024-10-27,,Pro,122,486,5832,False,False,True,False,annual,False
S-4b56706f,A-9d992c,2023-03-12,2024-08-27,Enterprise,97,517,6204,False,False,True,True,annual,False
S-4ba75219,A-49535d,2024-04-19,,Basic,174,685,8220,False,False,False,False,annual,True
S-d161f071,A-626bb3,2024-05-14,,Enterprise,64,1161,13932,False,False,False,False,annual,True
S-623961ed,A-4182b6,2022-11-04,,Basic,58,2416,28992,False,False,False,False,annual,True
S-0d8f5187,A-ef6f7e,2021-08-23,,Enterprise,33,518,6216,False,False,False,False,monthly,True
S-d7126977,A-93381a,2024-08-13,,Basic,88,2788,33456,False,False,False,False,monthly,True
S-2361844b,A-299f66,2023-03-07,,Basic,67,1062,12744,True,False,False,False,monthly,False
S-5a4c9ab4,A-144089,2024-03-18,,Pro,93,3000,36000,False,False,False,False,annual,True
S-877a75b4,A-c1d6f0,2021-12-14,,Pro,9,4254,51048,False,False,False,False,monthly,True
S-e23f4b09,A-7e69c7,2023-10-30,,Pro,52,2718,32616,False,False,False,False,annual,False
S-48e907d4,A-321421,2021-05-20,,Pro,177,1728,20736,False,True,False,False,annual,True
S-ba5ad3c5,A-67e8d1,2022-05-07,,Pro,186,5,60,False,False,False,False,monthly,False
S-1e5882f6,A-964882,2022-12-25,,Pro,167,576,6912,False,False,False,False,annual,True
S-9b014ce3,A-d78e97,2024-11-12,,Enterprise,184,1840,22080,False,False,False,False,annual,False
S-b9bf2b2b,A-2b45e5,2022-07-29,2024-05-19,Pro,138,4459,53508,False,False,False,True,annual,True
S-87d2bd70,A-e9662a,2024-12-09,,Pro,159,141,1692,False,False,False,False,monthly,True
S-06d040a9,A-961183,2023-07-14,,Pro,169,4635,55620,False,True,False,False,monthly,True
S-233d6ea5,A-ca5e0e,2021-08-17,,Enterprise,117,226,2712,False,False,False,False,annual,True
S-5f32b0aa,A-4b4931,2023-04-13,,Pro,126,2780,33360,False,False,False,False,monthly,True
S-a6a4dd1a,A-715861,2023-12-17,,Basic,17,1295,15540,False,False,False,False,monthly,False
S-5ebef4d7,A-2c1987,2024-03-11,,Enterprise,184,3402,40824,False,True,False,False,monthly,True
S-57732ef7,A-ed6bb8,2024-06-18,,Pro,186,3273,39276,False,False,False,False,monthly,False
S-3bdd75be,A-77cb78,2021-12-19,,Basic,119,2873,34476,False,False,False,False,monthly,True
S-2f78365f,A-448821,2023-04-10,,Basic,142,2451,29412,False,True,False,False,monthly,True
S-1739e324,A-3ea8a3,2023-06-27,2024-04-26,Basic,157,324,3888,False,False,False,True,annual,True
S-64db7519,A-b543ff,2022-10-09,,Basic,129,1723,20676,True,False,False,False,monthly,True
S-b6c83947,A-8d201d,2021-05-24,,Pro,33,722,8664,False,False,False,False,annual,True
S-b4988164,A-b515e1,2021-05-15,,Pro,133,2492,29904,False,False,False,False,monthly,True
S-f5ed152e,A-4cf7f7,2024-03-04,,Basic,1,954,11448,False,True,False,False,monthly,True
S-c45a4f3c,A-390557,2024-09-28,,Enterprise,30,3071,36852,False,False,False,False,annual,False
S-240f7d48,A-ab9ba5,2022-10-03,,Pro,42,2600,31200,False,False,False,False,monthly,False
S-f57b6206,A-8b5194,2022-05-17,,Pro,189,3718,44616,False,False,False,False,monthly,True
S-0d70bbd2,A-825eb0,2021-07-25,,Pro,84,4638,55656,False,False,False,False,monthly,True
S-91d5962a,A-c6ab7a,2024-05-24,,Enterprise,115,1104,13248,False,False,False,False,monthly,True
S-1e125427,A-bf83ac,2023-01-09,,Pro,51,1489,17868,False,True,False,False,monthly,False
S-078b8ff5,A-7f7de2,2022-11-07,,Basic,50,1217,14604,False,False,False,False,monthly,True
S-04fafd05,A-388c96,2022-04-17,,Pro,77,284,3408,False,False,False,False,annual,True
S-792f472b,A-a481e9,2021-08-28,2022-11-14,Enterprise,50,2760,33120,False,False,False,True,annual,True
S-610fec3b,A-27341c,2024-03-02,,Pro,6,5288,63456,False,False,False,False,monthly,True
S-9d748444,A-4c2fc6,2024-06-02,,Basic,20,2565,30780,True,False,False,False,monthly,True
S-2ae41c99,A-bc0a07,2022-03-12,,Enterprise,155,2425,29100,False,False,False,False,annual,True
S-e88a9d9f,A-4182b6,2022-03-01,,Enterprise,31,411,4932,True,False,False,False,monthly,True
S-5cc896c7,A-964882,2024-04-27,,Enterprise,153,3079,36948,False,False,False,False,monthly,False
S-36f61259,A-ff97ce,2024-09-26,,Basic,95,4827,57924,False,False,False,False,annual,True
S-425d9598,A-7f7de2,2023-06-10,,Enterprise,132,2035,24420,True,False,False,False,annual,False
S-743f3083,A-2e2e55,2021-03-05,2022-03-04,Basic,179,884,10608,False,False,True,True,monthly,False
S-f8cc5902,A-f2e197,2022-02-15,,Enterprise,62,2981,35772,False,False,False,False,monthly,True
S-10af0712,A-b1f3cb,2021-07-29,,Pro,31,944,11328,False,False,False,False,annual,True
S-d501afaa,A-2e2e55,2024-09-04,,Enterprise,122,2509,30108,False,False,False,False,annual,False
S-6a6c225c,A-fdeda5,2024-06-26,,Basic,155,2542,30504,False,False,False,False,annual,True
S-36b459f1,A-b81b20,2023-05-03,,Pro,95,1704,20448,False,False,False,False,annual,True
S-00ed17fe,A-1b90d5,2021-02-21,,Pro,20,1102,13224,False,False,False,False,annual,True
S-ea3690f6,A-147497,2024-09-17,,Enterprise,75,1982,23784,False,False,False,False,annual,False
S-fbe236a8,A-993774,2024-09-03,,Basic,127,1656,19872,False,True,False,False,annual,True
S-f3b79d4b,A-4f71e8,2021-08-27,,Basic,8,349,4188,False,True,False,False,annual,False
S-8d5db6d2,A-ff97ce,2021-12-20,,Basic,144,4799,57588,False,False,False,False,annual,True
S-db178026,A-0edc7e,2024-01-10,2024-12-12,Basic,106,4104,49248,False,False,False,True,annual,True
S-dc12c8fc,A-388d16,2021-07-19,,Pro,188,1925,23100,False,False,True,False,annual,True
S-be4c2e21,A-f7395b,2024-07-31,,Basic,75,2113,25356,True,False,False,False,annual,True
S-8d43f6c0,A-b853d2,2024-03-06,2024-04-06,Pro,132,686,8232,False,False,False,True,annual,False
S-601f0d8f,A-377924,2023-03-31,,Pro,93,1031,12372,False,False,False,False,monthly,True
S-d14a0189,A-1f44c7,2023-10-30,,Basic,136,325,3900,False,True,False,False,monthly,True
S-2013f493,A-8d94af,2022-06-18,,Basic,174,8048,96576,False,False,False,False,annual,True
S-6fb3898e,A-87ec94,2024-01-11,,Basic,124,2533,30396,False,True,False,False,annual,False
S-34e733f7,A-703310,2021-04-03,,Enterprise,22,3952,47424,False,False,False,False,annual,True
S-b2c1b307,A-82c3e3,2024-03-06,,Pro,133,2293,27516,False,False,False,False,monthly,True
S-ae5747b9,A-0268ce,2024-02-03,2024-09-13,Pro,90,1984,23808,False,True,False,True,monthly,True
S-7ffb8011,A-5d149a,2021-05-28,,Enterprise,182,2383,28596,False,False,False,False,monthly,True
S-2af9bc84,A-cfdab5,2021-03-18,,Basic,169,313,3756,False,False,False,False,annual,True
S-f849f073,A-cf45d3,2022-01-29,,Enterprise,27,1843,22116,True,False,False,False,monthly,True
S-0b9e22f2,A-780b56,2022-10-14,,Enterprise,83,2014,24168,False,False,False,False,annual,True
S-7e506786,A-df92d4,2021-11-15,,Enterprise,178,4345,52140,False,False,False,False,monthly,True
S-79bfc7ab,A-780b56,2021-04-30,,Pro,151,1516,18192,False,False,False,False,annual,True
S-8463a07f,A-c4599d,2022-09-23,,Basic,41,1223,14676,False,False,False,False,annual,True
S-7c5e8651,A-63c268,2021-10-05,,Basic,100,1390,16680,False,False,False,False,monthly,True
S-cafcb439,A-66d8db,2021-06-30,,Pro,164,2379,28548,True,True,False,False,monthly,True
S-6134f7c2,A-4f4bc8,2024-11-26,2026-02-28,Enterprise,95,1228,14736,False,False,False,True,annual,True
S-a5dc7a48,A-c48f44,2022-03-30,,Enterprise,50,2943,35316,False,False,False,False,monthly,True
S-1e932753,A-e6e3cd,2023-03-17,,Enterprise,125,2966,35592,False,False,True,False,annual,False
S-fb5c4632,A-e20152,2023-11-16,,Basic,187,3904,46848,False,False,False,False,monthly,True
S-22f4e2bb,A-4ef13f,2021-01-16,,Basic,42,4392,52704,False,True,False,False,monthly,True
S-ddcd13bc,A-27cc2c,2022-11-10,,Basic,46,342,4104,True,False,False,False,monthly,True
S-ff8de0be,A-0143b8,2021-09-08,,Basic,90,2862,34344,False,False,False,False,monthly,True
S-542eeb95,A-4f4bc8,2021-06-22,,Basic,24,491,5892,False,False,False,False,annual,True
S-ae05e51b,A-0c8a26,2021-12-09,,Basic,36,1904,22848,True,True,False,False,monthly,True
S-2be02a45,A-0263d2,2023-12-11,,Pro,172,4525,54300,False,False,False,False,annual,True
S-d70276ee,A-7b3b51,2021-11-14,,Enterprise,99,762,9144,False,True,False,False,annual,True
S-7fe65836,A-205093,2021-10-26,2023-08-27,Pro,126,434,5208,False,True,False,True,annual,True
S-961efb1d,A-4acad6,2023-01-14,,Pro,59,2639,31668,True,True,False,False,annual,False
S-7b5d0d1c,A-0c9ef2,2022-03-26,2022-08-21,Basic,54,1259,15108,True,False,False,True,annual,True
S-b13af398,A-a2e460,2022-08-01,,Pro,174,667,8004,True,False,False,False,monthly,False
S-9332a0df,A-9e6b3e,2021-10-10,,Pro,123,343,4116,False,True,False,False,annual,True
S-f26920f2,A-c32b0a,2022-09-19,,Pro,157,1397,16764,False,False,False,False,annual,True
S-dbc7eabb,A-d5aaf6,2022-12-21,,Enterprise,112,4484,53808,False,False,True,False,annual,True
S-3442ced9,A-23c1ea,2023-07-07,,Basic,116,2564,30768,False,False,False,False,annual,True
S-438ffba8,A-fc24f9,2023-04-22,,Basic,11,433,5196,False,False,False,False,annual,True
S-23a6d183,A-3bb1ee,2022-10-06,2023-11-04,Basic,17,1376,16512,False,False,False,True,annual,False
S-387b0e6a,A-7231b2,2021-01-17,,Pro,33,1292,15504,False,False,False,False,annual,True
S-14bc4f47,A-4c64d5,2024-08-22,,Enterprise,78,3974,47688,False,True,False,False,annual,False
S-5b83815d,A-32812a,2023-06-03,,Pro,160,4335,52020,False,False,False,False,monthly,False
S-b22ce177,A-6e3d08,2023-04-27,,Pro,135,2860,34320,False,False,False,False,annual,True
S-64eb884e,A-00d9f1,2021-08-30,,Basic,117,2218,26616,False,False,False,False,monthly,True
S-dd28c34c,A-a98afd,2022-10-22,,Basic,47,3993,47916,False,True,False,False,monthly,True
S-9ffed394,A-54f16c,2022-09-12,,Basic,138,1148,13776,False,False,False,False,annual,True
S-ac8c9b37,A-bf83ac,2022-02-27,,Basic,128,2765,33180,False,True,False,False,annual,True
S-d259dfba,A-064dcf,2024-11-21,,Enterprise,18,148,1776,False,False,False,False,monthly,True
S-22dd66b9,A-f4fe1f,2022-09-21,,Basic,67,4717,56604,False,False,False,False,monthly,True
S-cf002b7e,A-f4fe1f,2022-04-19,,Enterprise,53,3084,37008,False,False,True,False,monthly,True
S-daa36cbe,A-16905a,2023-03-25,,Basic,135,1913,22956,True,True,False,False,annual,True
S-22d3577c,A-ab9ba5,2023-06-22,,Enterprise,115,1107,13284,False,False,False,False,annual,True
S-7987a175,A-5e8a5d,2022-08-21,,Pro,63,4700,56400,False,False,False,False,monthly,False
S-f74f11aa,A-bb6306,2023-12-01,,Basic,127,4715,56580,False,False,False,False,monthly,True
S-3f52c21e,A-2c850e,2022-07-22,,Basic,113,3181,38172,False,False,True,False,monthly,True
S-85b32f51,A-2b89d4,2021-05-05,,Enterprise,165,810,9720,True,False,False,False,monthly,True
S-1ac8e967,A-125cb3,2022-03-08,2022-04-27,Enterprise,68,3071,36852,False,False,False,True,monthly,True
S-4672ad8d,A-a771e3,2021-08-11,,Pro,161,2514,30168,False,False,False,False,annual,True
S-d195987b,A-3c413d,2023-01-22,,Enterprise,84,2948,35376,False,True,False,False,annual,True
S-ef95a38e,A-4f8805,2022-12-29,,Pro,167,1883,22596,False,False,False,False,annual,True
S-ae29e2e3,A-f7395b,2022-03-19,,Enterprise,40,3679,44148,True,True,False,False,annual,True
S-e2feace7,A-89fca7,2022-08-23,,Basic,11,4453,53436,False,False,False,False,monthly,True
S-5d35974a,A-fdeda5,2024-11-07,,Enterprise,160,1642,19704,False,False,False,False,monthly,True
S-92e03b98,A-fd7c5d,2021-04-23,,Enterprise,31,3969,47628,False,False,False,False,monthly,False
S-3e59a262,A-661aa8,2022-02-04,,Enterprise,187,4723,56676,False,False,False,False,monthly,False
S-bdfdf724,A-ba7ab9,2021-08-21,,Enterprise,86,3062,36744,False,False,False,False,monthly,True
S-21bec5e6,A-674f3d,2022-03-22,,Basic,7,765,9180,False,False,False,False,annual,True
S-59039c13,A-b56ab1,2024-03-12,,Pro,9,1317,15804,False,False,False,False,annual,True
S-1195ecaa,A-186adc,2022-01-17,2023-02-22,Enterprise,81,5376,64512,False,False,False,True,annual,True
S-7313f6b5,A-4f4bc8,2024-03-26,,Basic,134,5163,61956,False,False,False,False,monthly,True
S-b6fe2e71,A-390557,2022-03-10,,Enterprise,12,2202,26424,False,False,False,False,annual,True
S-58ab341e,A-eca077,2023-07-22,,Basic,37,2418,29016,False,False,False,False,annual,True
S-1f7bdee6,A-d16ef7,2022-11-12,,Pro,76,677,8124,False,False,True,False,monthly,True
S-73954ed2,A-dfaa0d,2023-03-14,,Pro,165,813,9756,False,False,False,False,annual,True
S-d1a444d4,A-c166a2,2023-10-27,,Pro,53,1102,13224,True,False,False,False,annual,True
S-9d1187d7,A-bd844f,2022-03-02,,Enterprise,43,1909,22908,False,False,False,False,monthly,True
S-b236b138,A-f26363,2023-12-10,,Pro,68,927,11124,False,False,False,False,annual,True
S-8b73bf07,A-2f36c1,2021-03-12,,Enterprise,183,2804,33648,False,True,False,False,monthly,True
S-d88ebbb7,A-e1fa7f,2024-07-16,,Pro,151,671,8052,False,True,False,False,annual,False
S-0fe8af94,A-4b4931,2024-10-04,,Enterprise,99,2278,27336,False,False,True,False,monthly,True
S-548afd25,A-2c850e,2023-02-18,2023-08-19,Enterprise,167,5467,65604,False,False,False,True,monthly,True
S-1de94745,A-0edc7e,2021-04-02,,Basic,51,1228,14736,False,False,False,False,monthly,True
S-912fb83e,A-6cb2ce,2023-07-28,,Enterprise,106,2257,27084,False,False,False,False,monthly,True
S-e42170c3,A-0dd367,2022-01-18,,Enterprise,102,2053,24636,False,False,False,False,monthly,False
S-de191bce,A-09489d,2021-01-20,,Basic,23,2238,26856,True,False,False,False,monthly,True
S-9e389a1f,A-6df3cb,2023-03-16,,Pro,48,1775,21300,False,False,True,False,monthly,True
S-fc323848,A-17fe97,2023-10-04,,Enterprise,44,3254,39048,False,True,False,False,monthly,True
S-138d1ef8,A-0c8a26,2024-05-07,,Pro,38,3092,37104,False,False,False,False,annual,True
S-e6159b63,A-e20152,2024-01-24,,Pro,123,473,5676,False,False,False,False,annual,True
S-263c247a,A-3e6efe,2023-09-20,,Enterprise,67,1483,17796,False,False,False,False,monthly,False
S-e5cf89a9,A-9ccef5,2023-12-02,,Basic,128,3375,40500,False,False,False,False,monthly,True
S-9fd36e06,A-3ac391,2023-11-19,,Enterprise,50,651,7812,False,False,False,False,monthly,True
S-adb83d7f,A-89fca7,2024-07-23,,Basic,98,3112,37344,False,True,False,False,monthly,True
S-2f54b61c,A-df55b3,2023-01-27,,Enterprise,14,506,6072,True,True,False,False,monthly,False
S-5646e694,A-b00145,2021-01-28,,Pro,72,1057,12684,False,True,False,False,monthly,True
S-e1ec5e01,A-0249c4,2022-03-31,,Basic,68,466,5592,False,True,False,False,monthly,True
S-ef7c6482,A-9c8b42,2021-12-28,,Basic,37,149,1788,False,False,False,False,annual,True
S-2680a47c,A-49256a,2024-03-14,,Pro,128,1009,12108,False,False,False,False,monthly,True
S-9d1d4667,A-001d08,2022-05-20,,Enterprise,55,1564,18768,False,False,False,False,annual,True
S-9618547d,A-46f183,2023-11-21,2025-09-12,Pro,89,1624,19488,False,True,False,True,monthly,True
S-183066ec,A-2b45e5,2021-06-04,,Pro,8,5185,62220,False,False,True,False,annual,True
S-4f725719,A-040921,2022-03-02,,Enterprise,46,2513,30156,False,False,False,False,monthly,True
S-7387854d,A-0c36d9,2021-09-18,,Basic,126,1115,13380,False,True,False,False,annual,True
S-a2ee833c,A-518980,2022-01-03,,Pro,27,3077,36924,False,False,False,False,monthly,True
S-44e6335b,A-a2e460,2021-07-17,,Enterprise,48,2767,33204,False,False,False,False,monthly,True
S-0ba9a962,A-274168,2024-12-14,,Enterprise,180,1130,13560,False,False,False,False,annual,True
S-4f57e789,A-87ec94,2021-12-22,,Basic,28,1309,15708,False,False,False,False,monthly,True
S-35535b00,A-09bda1,2022-11-30,,Enterprise,39,4312,51744,False,False,False,False,annual,False
S-0d9acb6f,A-d8771a,2023-09-08,2025-09-03,Enterprise,35,2634,31608,False,False,False,True,annual,True
S-ac0b8378,A-16905a,2024-04-08,,Pro,68,2422,29064,False,False,False,False,monthly,True
S-cd54bcbb,A-4aaf62,2023-04-22,,Enterprise,131,529,6348,False,False,True,False,monthly,True
S-03a6db1b,A-10fde3,2023-05-12,,Basic,91,3139,37668,False,False,False,False,annual,False
S-ce2cea2a,A-89fca7,2024-05-07,,Basic,16,3080,36960,False,True,False,False,monthly,False
S-4dc7d8f7,A-e1b1a4,2024-03-17,,Pro,89,129,1548,False,False,False,False,annual,True
S-a99a7b17,A-ab9ba5,2022-07-05,,Basic,156,72,864,False,False,False,False,annual,True
S-0ac8beac,A-f4c25c,2023-08-17,,Pro,182,2394,28728,False,True,False,False,annual,False
S-83e29c86,A-df92d4,2024-10-24,,Pro,152,2841,34092,False,True,False,False,monthly,True
S-fb0a2a57,A-f2e197,2024-10-29,,Basic,60,1823,21876,False,False,False,False,monthly,True
S-994619fc,A-29838a,2024-09-17,,Pro,144,4019,48228,False,False,False,False,annual,True
S-1eb6afde,A-01c648,2021-07-27,2022-07-13,Enterprise,189,1020,12240,False,True,False,True,monthly,True
S-9534785f,A-064dcf,2022-02-18,,Pro,179,466,5592,False,True,False,False,monthly,True
S-0ce74e11,A-23c1ea,2021-05-13,,Enterprise,59,3814,45768,False,True,False,False,monthly,True
S-02fce87b,A-293305,2021-06-24,,Basic,63,4494,53928,False,False,False,False,monthly,True
S-beb0f8ff,A-7b8bff,2022-09-12,,Enterprise,106,602,7224,False,False,False,False,annual,True
S-295da984,A-0268ce,2023-03-27,,Enterprise,186,4923,59076,False,False,False,False,monthly,True
S-f7cccd5a,A-f56c83,2023-11-16,,Enterprise,118,5231,62772,False,False,False,False,annual,True
S-dfcc9a4a,A-4c64d5,2021-07-24,,Pro,110,885,10620,False,False,False,False,monthly,True
S-9a6f0b6f,A-6cb2ce,2021-08-07,,Basic,64,146,1752,False,False,False,False,monthly,False
S-6a55477a,A-3cccbc,2023-06-08,,Enterprise,99,2339,28068,True,True,False,False,annual,True
